3987093947	MahsaMokhatab	Mahsa.mokhatab
15687962	Marvel	Marvel Entertainment
18173624	DCComics	DC
15422847	boomstudios	BOOM! Studios
18951206	ValiantComics	Valiant Comics
17105214	DarkHorseComics	Dark Horse Comics
13700542	IDWPublishing	IDW Publishing
45681041	vertigo_comics	Vertigo Comics
15819632	ImageComics	Image Comics
38316003	Ssnyder1835	Scott Snyder
255038870	1masochist	
735457824403259392	sinanamdar	 
20015311	rickygervais	Ricky Gervais
1564014571	AmirFMansoori	Amir Fereydoon
3763761	RobertGreene	Robert Greene
13558962	CrackBerry	CrackBerry.com
606211203	gianluigibuffon	Gianluigi Buffon
917325176	BlackBerryNews	BlackBerry News
14580438	BlackBerry	BlackBerry
554683192	AshpaziItaliayi	 
2245915064	juventus_iran	 
2330330082	Pirlo_official	Andrea Pirlo
253508662	juventusfc	JuventusFC
469508969	azzurri	Italy
38170974	MercedesAMG	Mercedes-AMG
54502344	MercedesBenz	Mercedes-Benz
