1349187420	fkeshavarz	Forough Keshavarz
34262462	SputnikInt	Sputnik
490588477	sputnik_ir	 
867228728	SF_Rising	San Francisco Rising
33662892	KQEDForum	KQED Forum
271340444	devrimci_solcu	AydinKhalili
226963044	DanielDenvir	Daniel Denvir
3068716126	Azematt	Azim
137126571	openarch_SF	Open Architecture SF
1468548817	MkBlyth	Mark Blyth
38413836	CoreyRobin	corey robin
170254080	jacobinmag	Jacobin
48939855	Insomnima	Insomnima
1580884105	hooshmandk	
2445807229	ArtPicsChannel	Art Pics Channel
1332127904	M0rpheu3	 ()
871380631	Tarsa56	
822517901294845953	HalfOnionInABag	Half An Onion
16076032	ggreenwald	Glenn Greenwald
27696764	annakhachiyan	Anna Khachiyan
244232732	yasharsoltani	yashar soltani
18706257	DougHenwood	Doug Henwood
396775293	melzinro	elz
3080762480	Sleimoni	M-hdi 
306801715	szamanzadeh	SZaman
290086105	Mahsasaremi	Mahsa Saremi
4550781510	sagCbil	
804474150	hermandovo	Amir
118199605	aarti411	Aarti Shahani
522398558	Avang5	Avang
698821741532094464	abedxyz	
1695459816	UrbanTheoryLab	UrbanTheoryLab
749551939483004928	bahmandaroshafa	 
714061698467033088	287day	 
248525138	alchemistlilith	lilith
310295780	ghazinouri	Reza Ghazinouri
398360048	shabnam_t	Shabnam
483994106	gandomsin	gandomgoon
2211685645	DorsaJalalian	Dorsa Jalalian
24855062	nimadehghani	nima dehghani
2731137937	ParisRezaie	paris
2889896601	Hombilious	 
5943122	LevaZand	Leva Zand
212687187	Tofangbazi	
11885722	Hamid_h	Hamidh
2233134438	SadraMohaqeq	Sadra Mohaghegh
110396781	ajplus	AJ+
4867091386	channelBpodcast	 
1155834775	Crittheory	Critical Theory
3739682116	SheTweeting	Shahrzad Beheshtian
47813521	JZarif	Javad Zarif
4843307199	DornaPodcast	MaryamSafa
3149051620	namlik_me	
264056767	zadsarv	Zadsarv
429560383	AydaPour	Ayda Pourasad
1546241108	BBCPanah	Panah Farhadbahman
1879605918	Tarjomaan_com	
39238838	zia_ghiasi	Zia
4565124497	YouTdii	 
323127279	stere_kh	
937820329	mgharibi65	Mahsa Gharibi
377821433	StuartElden	Stuart Elden
195224039	Mimabedi	 
2511871525	zenomek	zeno
630294980	1st_nafar	
46506188	azadtwit	Azadtwit
2623211	alephmim	aleph.mim
47814419	MiddleEastInst	MiddleEastInstitute
1015896536	GoosheNet	Gooshe
381797777	mam_mad	mohamad.masoumian
1931356045	AminBozorgian	Amin Bozorgian
24506246	haaretzcom	Haaretz.com
551730765	zahra2101	Zar
457676025	sepiiidegh	sepide ghh
31986700	VeryShortStory	Very Short Story
22817560	MithraYousefi	Mitra Yousefi
587885385	amiryaghoubali	Amir Yaghoubali
1584066241	alibozorgian	Ali Bozorgian
540135012	EmilyAmraee	Emily
201357117	dereksilver11	Derek Silverthorn
4474681	parastoo	Parastoo
2565063066	meidaandotcom	
99999538	Mirzadeee	
920317916	bbckalbasi	 
367100919	darwishiiiat	 
331803536	CityLab	CityLab
14362241	ArchDaily	ArchDaily
8920142	mimnoon	Masoumeh Naseri
67999178	Don_MMMM	
806080675	mowtion	
403599749	FSKTmeh	FSKT
130549887	BahmanKalbasi	Bahman Kalbasi
408311923	amirhadizz	 
1161795360	AidaAhadiany	Aida Ahadiany
403192903	hebrown7	Hebrown
293681367	marzie_r	Marzie
246930577	iran_time	   
2255375036	LUMPY_54	LUMPY
24375268	india40	
14690170	PhillipOfAjam	P
410856472	gheziii	
4782551	Vahid	Vahid Online
255038870	1masochist	
156605463	mirzaadamjan	 
