18863783	didoofficial	Dido
470857299	AuHasardBalth	
571190874	Saffari_M	Mohammad Rez.Saffari
768535759296925697	Pousan_	
2548060969	mansourh64	mansour_
1112807162	1saeedsalehi	Sa Eed
1009638978	reyhanesaffari	reyhane saffari
815457875577475073	h_mousavii	hamid
1404590618	HassanRouhani	Hassan Rouhani
25073877	realDonaldTrump	Donald J. Trump
753570561842970624	iamalirezanouri	Alireza nouri
2255375036	LUMPY_54	LUMPY
6430182	OlafurArnalds	lafur Arnalds
19814608	eshirvana	Ehsan Shirvanian
4628489566	takanume	
255038870	1masochist	
599637777	velgard100	   
457676025	sepiiidegh	sepide ghh
294014531	GoodbyePaterson	 
127692117	fat_tues_day	Fat Tuesday
123863001	sepide1982	
322662305	Sshaghayegh	
524893817	elicohaam	
293789869	Gagi_B	saghi
216133918	Xlibaba	Professional
821885828	hastaloo	Hastaloo
544318453	g0lnar	
179442813	Mamadsadegh	Mamad Sadegh
15015672	Raaadin	
229604535	ni5san	
451783052	_velGard	
177746835	sayeh_ro	 
47813521	JZarif	Javad Zarif
550958083	foadi1365	Foad
1139229804	ser_serpico	NANI
406625692	phoenix0k	Phoenix
408371089	Meysam_Azad	M$M
348725925	_sherzzz_	
50259717	Ehsanism	Ehsan Norouzi
171116097	AliGondo0o	
1391112530	ashtudazdangahe	
80556837	dsahba	sahba
475664526	taraneh16	
434442640	shaakhtaar	Shakhtar
522878221	shaataqi	
844238743	camvAEun	 
434413333	Moje2100	
14567230	1mahraz	mahraz
232814544	Hossein_Aghaa	 
198324192	Rol3erto	
135679428	danimoh	
252862130	ammarhzr	Ammar Vaezi
123577879	aazaad__	Merkwrdigeliebe
222682480	_ZedZed_	
381797777	mam_mad	mohamad.masoumian
853290625	TwitteeTod	
203678193	shomare29	29
195224039	Mimabedi	 
855235692	khashiwar	
87004432	ah0Ra	ahur
1413989882	Hosseien	 
1201474164	jol_bak	
256933021	mahshid_f	LIMBO
196269392	mojshaki	
345811633	autocorrects	Funny
16829914	alooche	Alooche
66903666	kodoiin	
381032633	un_cons_cious	
19919875	kambizhosseini	Kambiz Hosseini
4921131	nima	Nima Akbarpour 
764537	AminSabeti	Amin Sabeti
4782551	Vahid	Vahid Online
235943198	persiablackrose	 
313832760	Black_White_II	 
279024257	takhtesia	 
